_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment,is_the_candidate_rephrasing_fluent_in_english,is_the_candidate_rephrasing_text_a_polite_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment_gold,id,is_the_candidate_rephrasing_fluent_in_english_gold,is_the_candidate_rephrasing_text_a_polite_comment_gold,original_toxic_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner_gold,value,variable,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system_gold
2849774719,10/3/2020 15:36:42,true,5764122559,,10/3/2020 15:35:01,false,feca,0.8889,45159012,VEN,19,Agua Fría,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:07,true,5764122788,,10/3/2020 15:21:36,false,feca,0.8889,45689614,USA,VA,Manassas,2,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:35,true,5764122968,,10/3/2020 15:21:10,false,feca,1,45498694,USA,AZ,Phoenix,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:42,true,5764123018,true,10/3/2020 15:32:10,false,feca,0.875,45597616,USA,VA,Annandale,4,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:42,true,5764123024,true,10/3/2020 15:37:32,false,clixsense,0.7778,45702521,BRA,21,Rio De Janeiro,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:42,true,5764123025,,10/3/2020 15:37:21,false,feca,0.8889,45938480,USA,NJ,Newark,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:37:42,true,5764123034,,10/3/2020 15:35:07,false,neodev,0.8571,45416745,VEN,7,Alpargatón,2,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:38:53,true,5764123512,,10/3/2020 15:22:03,false,feca,0.8333,45509692,VEN,19,Agua Fría,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:12,true,5764123646,,10/3/2020 15:25:07,false,feca,0.8333,45445273,VEN,4,Maracay,2,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:38,true,5764123871,true,10/3/2020 15:25:27,false,feca,0.8333,45158738,VEN,20,San Cristóbal,4,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:42,true,5764123931,,10/3/2020 15:23:20,false,neodev,0.7143,45394111,VEN,16,Alto De Los Godos,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:43,true,5764123947,true,10/3/2020 15:37:33,false,feca,0.875,46134360,USA,NY,New York,3,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:53,true,5764124032,,10/3/2020 15:21:10,false,neodev,0.875,44768510,VEN,6,Agua Salada,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:53,true,5764124046,,10/3/2020 15:35:42,false,feca,1,45871983,VEN,25,Caracas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:39:57,true,5764124069,,10/3/2020 15:34:31,false,feca,1,45527125,USA,NJ,Secaucus,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:06,true,5764124136,true,10/3/2020 15:34:27,false,feca,0.8333,46075666,VEN,15,Charallave,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:12,true,5764124182,,10/3/2020 15:31:52,false,feca,0.8333,45461552,VEN,7,Guacara,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:13,true,5764124194,,10/3/2020 15:38:25,false,feca,0.8333,45349039,VEN,7,Valencia,2,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:24,true,5764124278,true,10/3/2020 15:38:40,false,feca,0.8333,46082137,VEN,7,Valencia,4,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:24,true,5764124285,,10/3/2020 15:30:29,false,feca,1,45349732,USA,NY,New York,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:25,true,5764124297,,10/3/2020 15:21:25,false,feca,0.8333,45778350,VEN,4,La Victoria,3,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:40,true,5764124423,,10/3/2020 15:36:27,false,feca,1,45401753,USA,NY,New York,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:49,true,5764124524,,10/3/2020 15:21:24,false,feca,1,46007948,USA,,,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:54,true,5764124547,,10/3/2020 15:24:44,false,feca,0.8333,46049549,VEN,25,Caracas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:56,true,5764124552,,10/3/2020 15:25:14,false,feca,1,45161422,VEN,23,Maracaibo,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:40:58,true,5764124574,true,10/3/2020 15:40:37,false,feca,0.875,45375753,VEN,25,Caracas,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:06,true,5764124629,,10/3/2020 15:21:11,false,feca,0.8333,46102212,VEN,14,Mérida,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:08,true,5764124655,,10/3/2020 15:23:31,false,feca,0.8,45449588,USA,,,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:26,true,5764124782,,10/3/2020 15:24:00,false,feca,0.8889,45709177,USA,,,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:27,true,5764124787,,10/3/2020 15:21:47,false,feca,0.8333,45810246,VEN,17,Bolívar,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:27,true,5764124793,,10/3/2020 15:32:17,false,feca,1,45601735,USA,MD,Chevy Chase,3,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:27,true,5764124794,,10/3/2020 15:25:19,false,feca,1,45596899,USA,NY,New York,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:27,true,5764124820,true,10/3/2020 15:38:40,false,neodev,0.8571,45417471,USA,GA,Atlanta,2,3,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:32,true,5764124862,,10/3/2020 15:21:13,false,feca,1,45778049,USA,CO,,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:33,true,5764124876,true,10/3/2020 15:21:41,false,feca,0.8333,45178714,COL,21,Cucuta,1,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:44,true,5764124959,,10/3/2020 15:33:05,false,feca,1,45688053,USA,NY,New York,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:48,true,5764124998,,10/3/2020 15:36:57,false,feca,1,45599057,USA,NY,New York,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:55,true,5764125026,,10/3/2020 15:32:25,false,feca,1,46115213,USA,TX,Dallas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:41:57,true,5764125050,,10/3/2020 15:22:55,false,feca,0.8333,45971852,USA,VA,Manassas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:42:04,true,5764125093,,10/3/2020 15:29:34,false,feca,1,45470013,VEN,15,Guatire,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
2849774719,10/3/2020 15:42:07,true,5764125110,,10/3/2020 15:21:33,false,feca,1,45263639,USA,NJ,Clifton,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,"1
2
3",2866,"1
2","3
4
5","And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not in like yourself who",ST (cond) rephrasing,"1
2"
